tns_name,repeater_name,ra,dec,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,is_repeater,is_pcc_candidate,catalog,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20201229C,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,374.6,383.6,0.02261,0.0045,0.57,3.9,0,0.0023,50.0,-70.0,773.9,513.5,630.4,694435.486,692420,44.391,1,0,2023,0.33695786310697134,348.1438275530553,260.4,1.7203234772523077,7.435930415267565e+39,1.4529922086612068e+42,7.7843582098594e+32,2.615950051656401,2.617943434828973,2.5735677730392186,2.583878598498626,-1.6456994376546403,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.638272163982407,2.888684846659699,2.710540447933297,2.7996162044814987,2.5417586997172252,-0.47242440466066116,0.23561011619652208,39.871335317032255,42.162263285499314,32.891222812484585
FRB20201229C,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,374.6,383.6,0.02261,0.0045,0.57,3.9,1,0.004,53.0,-59.0,770.1,516.3,630.6,694435.486,692420,44.391,1,0,2023,0.33695786310697134,339.31990565654945,253.80000000000007,2.9918669169605354,7.438289530247029e+39,1.453453183346696e+42,7.77942124584221e+32,2.615950051656401,2.617943434828973,2.5735677730392186,2.583878598498626,-1.6456994376546403,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.3979400086720375,2.886547123391106,2.7129021250472225,2.799753966411886,2.5306093375797567,-0.47242440466066116,0.47594227150689167,39.871473078962644,42.162401047429704,32.89094728862381
FRB20201229C,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,12.26,414.9,18.35,413.0,374.6,383.6,0.02261,0.0045,0.57,3.9,2,0.00235,71.0,-105.0,649.6,484.6,561.1,694435.486,692420,44.391,1,0,2023,0.33695786310697134,220.5980474126503,165.0,1.7577218137143147,6.618497074883616e+39,1.2932644801392818e+42,9.825953035666975e+32,2.615950051656401,2.617943434828973,2.5735677730392186,2.583878598498626,-1.6456994376546403,-2.3467874862246565,-0.24412514432750865,0.5910646070264992,-2.6289321377282637,2.812646016233119,2.6853834098014873,2.749040268703457,2.3436016640349773,-0.47242440466066116,0.24495014245066554,39.82075938125421,42.11168734972128,32.99237468404067
FRB20210313B,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,17.42,412.9,36.93,413.6154,375.2,384.2,0.00786,0.00133,0.91,4.8,0,0.00062,79.1,-144.0,597.4,464.0,526.5,313622.39,309275,50.323,1,0,2023,0.3376499504734276,178.44250339315522,133.39999999999998,0.463499437786819,7.676067117166946e+39,1.9466209639977617e+42,1.4805588842153093e+34,2.616596700324066,2.6158448828747023,2.5742628297070267,2.584557360525675,-2.104577453960592,-2.876148359032914,-0.040958607678906384,0.6812412373755872,-3.207608310501746,2.7762652182681093,2.6665179805548807,2.721398375521505,2.2514983073862513,-0.4715333096462086,-0.3339507883074674,39.88513876341724,42.28928139616847,34.17042568466097
FRB20210314A,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,17.05,413.7,21.55,413.69,375.3,384.3,0.00786,0.0034,0.46,2.75,0,0.0017,25.7,-107.0,520.1,400.2,450.5,310676.149,308098,50.513,1,0,2023,0.3377652874297313,160.39805796282482,119.90000000000003,1.2707759843778244,3.765595641808955e+39,8.426335427672734e+41,1.0229545241979392e+34,2.6166750229566462,2.616685520895512,2.5743785644130823,2.584670384464349,-2.104577453960592,-2.468521082957745,-0.3372421683184259,0.43933269383026263,-2.769551078621726,2.716086853774832,2.6022770843001926,2.6536947953150816,2.2051991057116442,-0.47138498547062563,0.10406899876547854,39.57583368265901,41.925638743123116,34.00985632742782
FRB20210326B,FRB20200929C,17.041,18.474,128.47,-44.22,55.7,-9999.0,22.19,413.7,40.62,413.98,375.6,384.6,0.0059,0.0033,0.89,1.99,0,0.001652,56.0,-137.0,558.6,431.4,490.9,314320.876,311138,50.024,1,0,2023,0.33811127958045634,170.20775476263412,127.20000000000005,1.2345759468659128,2.975587671434772e+39,1.7807457334720594e+42,2.9645142770986016e+34,2.616979360204356,2.616685520895512,2.5747255835940734,2.585009279902461,-2.2291479883578558,-2.4814860601221125,-0.05060999335508721,0.29885307640970665,-2.781989957015637,2.747100931364986,2.6348801407665263,2.6909930320998696,2.2309793429042606,-0.4709403406869419,0.09151781139249804,39.473572750655066,42.25060191248213,34.47195354624793
FRB20201219A,FRB20201114A,221.586,71.789,111.15,42.61,135.0,83.0,11.31,321.1,17.03,322.399,284.5,291.6,0.00983,0.00309,0.45,2.45,0,0.00072,17.9,-27.8,735.3,413.7,551.6,556988.142,556769,40.381,1,0,2023,0.23152609022371798,396.05879061594766,321.59999999999997,0.5846404763290118,1.8803313340801232e+39,4.2532844623803224e+41,1.9535655557807487e+33,2.5083936860637124,2.5066403055665027,2.45408227073109,2.4647875196459372,-2.0074464821678646,-2.5100415205751654,-0.3467874862246563,0.3891660843645325,-3.1426675035687315,2.8664645659717403,2.616685520895512,2.7416242575038123,2.5977596569987282,-0.6354000620899019,-0.23311112049104635,39.27423438324447,41.628724429577595,33.290827989421125
FRB20201225D,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,15.01,288.7,25.17,288.26,231.8,219.6,0.0118,0.0087,1.8,18.0,0,0.00435,27.4,-45.3,669.9,421.4,531.3,520982.118,518466,44.482,1,0,2023,0.16807971985848005,290.2678103848323,248.5,3.724060889035064,6.874533949285014e+39,8.030003689638449e+41,3.019859819191956e+33,2.4597843822962693,2.4604467838807205,2.3651134316275773,2.3416323357780544,-1.9281179926938745,-2.0604807473813813,0.25527250510330607,1.255272505103306,-2.3615107430453626,2.8260099777911005,2.6246945312720813,2.725339815909737,2.462798876867273,-0.7744846844479966,0.5710167731567152,39.8372432610311,41.904715744829026,33.4799867836312
FRB20210105G,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,14.76,287.5,23.17,287.8888,231.4,219.2,0.00492,0.00179,5.4,14.7,0,0.00047,24.9,-38.7,703.9,432.3,551.6,325577.687,324779,47.833,1,0,2023,0.16759179569931656,317.1179317119343,271.59999999999997,0.4025379432531029,5.793951738317119e+39,2.4850912093482352e+42,4.805906368010194e+34,2.4592247694532388,2.4586378490256493,2.3643633546157306,2.3408405498123317,-2.30803489723264,-2.7471469690201067,0.7323937598229685,1.167317334748176,-3.3279021420642825,2.847510965203248,2.635785235533652,2.7416242575038123,2.501220800284296,-0.7757472456683137,-0.39519317674011456,39.76297487335482,42.39534233310545,34.68177530532501
FRB20210114B,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,11.22,288.3,14.29,288.538,232.1,219.9,0.00492,0.0051,1.22,5.0,0,0.00254,20.5,-28.8,758.0,430.6,571.4,357813.754,357878,42.517,1,0,2023,0.16844559428075892,382.5490875675205,327.4,2.1738282145378847,2.0629285724825468e+39,5.881424316472831e+41,1.0224688565708528e+34,2.4602030171574087,2.459844642388208,2.3656751404559175,2.3422252293607904,-2.30803489723264,-2.2924298239020637,0.08635983067474821,0.6989700043360189,-2.595166283380062,2.8796692056320534,2.6340740254874686,2.756940236046724,2.5826871704488124,-0.7735403435702303,0.3372252212470482,39.31448419107848,41.7694825127901,34.00965008868387
FRB20210117E,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,13.1,288.7,13.44,288.94,232.5,220.3,0.0118,0.01,0.62,5.0,0,0.005,-3.3,-4.5,580.7,400.2,400.2,523227.735,522228,44.08,1,0,2023,0.16893333542365985,210.9924670439707,180.50000000000006,4.277403893343357,1.4534656785517556e+39,2.1067655596061123e+41,1.8524998589961495e+33,2.4608076684512294,2.4604467838807205,2.3664229572259727,2.343014497150768,-1.9281179926938745,-2.0,-0.20760831050174613,0.6989700043360189,-2.3010299956639813,2.7639518260333245,2.6022770843001926,2.6022770843001926,2.3242669501809345,-0.7722846431344391,0.6311802603967611,39.162404781003886,41.32361621010538,33.26775818359485
FRB20210118B,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,10.35,288.3,15.93,288.15,231.7,219.5,0.00885,0.0066,0.86,4.0,0,0.00331,25.6,-35.8,716.2,445.5,564.9,524629.13,523539,43.939,1,0,2023,0.16795774863942453,316.1661625566923,270.70000000000005,2.834006627256748,1.6218617835910412e+39,4.0726719803397255e+41,2.2655727884034897e+33,2.459618623917375,2.459844642388208,2.3649260337899753,2.34143452457814,-2.0530567293021744,-2.1804560644581312,-0.06550154875643228,0.6020599913279624,-2.480172006224281,2.855034316675884,2.6488477083728936,2.751971574736327,2.4999153880463325,-0.7747999554203073,0.4524008614998927,39.21001384051545,41.60987943270688,33.35517801976798
FRB20210205D,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,9.51,287.1,10.44,287.63,231.2,219.0,0.01475,0.0064,6.8,18.4,0,0.00318,20.5,-49.0,616.4,400.2,484.4,540183.759,541152,42.053,1,0,2023,0.16734779430242264,252.38059312818376,216.2,2.724123877666028,6.349702893330946e+39,2.7393325725890224e+42,8.705125476237215e+33,2.4588341812761283,2.458033192496506,2.3639878297484915,2.3404441148401185,-1.8312079796858183,-2.193820026016113,0.8325089127062363,1.2648178230095364,-2.4975728800155674,2.7898626300463816,2.6022770843001926,2.6852041344710145,2.4020559566680535,-0.7763800074089793,0.4352268529336709,39.80275340485015,42.43764476159761,33.939775035447
FRB20210220E,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,9.89,287.1,15.01,287.59,231.1,218.9,0.02949,0.013,4.2,8.0,0,0.00655,-0.1,-42.0,500.9,400.2,400.2,669999.427,671074,46.106,1,0,2023,0.16722578376260705,117.53963642489451,100.69999999999999,5.611596394731591,2.2774394960537605e+39,1.3956002028954655e+42,1.96767033605045e+33,2.458773780805685,2.458033192496506,2.3637999454791094,2.3402457615679317,-1.530325227448202,-1.8860566476931633,0.6232492903979004,0.9030899869919435,-2.183758700008217,2.699751031689514,2.6022770843001926,2.6022770843001926,2.070184343015216,-0.7766967598963176,0.749086427530185,39.357446848047225,42.144761023914775,33.29395233839056
FRB20210228B,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,13.09,289.5,27.15,288.18,231.7,219.5,0.0462,0.01,0.54,5.2,0,0.005,-5.4,6.6,800.2,400.2,400.2,751446.857,751629,51.709,1,0,2023,0.16795774863942453,467.1830994557699,400.00000000000006,4.280976778333455,1.4936976660135868e+39,1.8116748309584686e+41,1.0400755796042772e+32,2.459663837022606,2.4616485680634552,2.3649260337899753,2.34143452457814,-1.3353580244438745,-2.0,-0.26760624017703144,0.7160033436347992,-2.3010299956639813,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6694871236037883,-0.7747999554203073,0.6315428720601928,39.17426270238616,41.25808025085015,32.017064899503055
FRB20210228B,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,13.09,289.5,27.15,288.18,231.7,219.5,0.0462,0.01,0.54,5.2,1,0.005,31.4,-148.0,500.2,400.2,444.0,751446.857,751629,51.709,1,0,2023,0.16795774863942453,116.79577486394246,100.0,4.280976778333455,1.657175821364399e+39,2.0099540853212397e+41,8.449930323859885e+31,2.459663837022606,2.4616485680634552,2.3649260337899753,2.34143452457814,-1.3353580244438745,-2.0,-0.26760624017703144,0.7160033436347992,-2.3010299956639813,2.699143687394484,2.6022770843001926,2.6473829701146196,2.067427132275826,-0.7747999554203073,0.6315428720601928,39.21936858820058,41.30318613666458,31.926853127874196
FRB20210323E,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,9.92,292.0,18.42,290.92,234.5,222.3,0.01573,0.012,0.57,4.4,0,0.00582,72.0,-134.0,596.2,455.5,521.1,602751.954,601534,51.691,1,0,2023,0.17137048130675486,164.81182671986048,140.70000000000005,4.968539068448555,1.7152711994220844e+39,2.602850656250084e+41,5.821853797840295e+32,2.4637735788993966,2.4653828514484184,2.370142847051102,2.3469394626989906,-1.8032712773767132,-1.9208187539523751,-0.24412514432750865,0.6434526764861874,-2.2350770153501114,2.775391971696612,2.658488381309017,2.7169210731667612,2.2169883729853876,-0.766063983519218,0.6962287090992468,39.23433279557468,41.41544925031163,32.765061294955686
FRB20210327F,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,22.4,287.1,39.23,287.487,231.0,218.8,0.01376,0.00196,2.9,20.4,0,0.00327,26.5,-52.8,633.4,417.2,514.1,472106.121,469331,49.744,1,0,2023,0.16710376665728677,252.3278343513054,216.2,2.8018074257147147,7.449126919306059e+39,1.235898129848424e+42,3.775900225125344e+33,2.4586182109181243,2.458033192496506,2.3636119798921444,2.3400473176613934,-1.8613815661005075,-2.707743928643524,0.4623979978989561,1.3096301674258988,-2.485452247339714,2.801678059035893,2.6203442997544935,2.711047603867034,2.4019651603012555,-0.7770137606389955,0.4474382819763221,39.872105373909704,42.09198267506673,33.57702050992423
FRB20210406A,FRB20201130A,64.388,7.941,185.42,-29.04,15.0,-9999.0,10.16,287.5,10.23,288.57,232.1,219.9,0.00393,0.0066,0.45,1.31,0,0.00332,41.0,-87.0,587.4,430.9,503.1,460103.225,459585,50.787,1,0,2023,0.16844559428075892,182.8617355049388,156.5,2.8413817607345577,4.7588231288376614e+38,1.9100699721246442e+41,7.62464651115104e+33,2.4602511794543624,2.4586378490256493,2.3656751404559175,2.3422252293607904,-2.4056074496245734,-2.1804560644581312,-0.3467874862246563,0.11727129565576427,-2.4788619162959638,2.7689339421867816,2.6343764940883676,2.7016543173257483,2.2621228372553572,-0.7735403435702303,0.45352958833114637,38.677499563677245,41.281049277169714,33.88221971401028
FRB20210224A,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,458.9,463.8,0.05407,0.0047,0.3,3.98,0,0.0024,-53.0,80.0,800.2,764.5,800.2,2421804.364,2422066,40.149,1,0,2023,0.43324151869617067,51.166722217453355,35.700000000000045,1.674525869291936,1.619855949911949e+40,1.749983518885048e+42,7.4770998921870955e+31,2.7073913121308673,2.7133225049870275,2.6617180576946593,2.6663307443019684,-1.2670436304243753,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.619788758288394,2.903198547042978,2.883377489748339,2.903198547042978,1.7089875965994783,-0.3632699304478731,0.22389186122432145,40.2094763954439,42.24303395857716,31.87373318275125
FRB20210224A,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,458.9,463.8,0.05407,0.0047,0.3,3.98,1,0.005,37.0,-204.0,485.5,400.2,430.7,2421804.364,2422066,40.149,1,0,2023,0.43324151869617067,122.25550154478337,85.30000000000001,3.488595561024867,8.718719790390857e+39,9.419118990049863e+41,2.5809555990592027e+32,2.7073913121308673,2.7133225049870275,2.6617180576946593,2.6663307443019684,-1.2670436304243753,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.3010299956639813,2.6861892342440234,2.6022770843001926,2.6341748717626,2.0872684116548075,-0.3632699304478731,0.5426506238487343,39.94045272016352,41.974010283296785,32.411780533312005
FRB20210224A,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,9.22,516.8,20.95,509.79,458.9,463.8,0.05407,0.0047,0.3,3.98,2,0.00499,21.7,-244.0,456.2,400.2,415.9,2421804.364,2422066,40.149,1,0,2023,0.43324151869617067,80.26152504698555,56.0,3.481618369902817,8.419121339269927e+39,9.09545295556475e+41,2.7679130043902493e+32,2.7073913121308673,2.7133225049870275,2.6617180576946593,2.6663307443019684,-1.2670436304243753,-2.3279021420642825,-0.5228787452803376,0.5998830720736879,-2.3018994543766103,2.6591552809406296,2.6022770843001926,2.6189889203649335,1.904507407493485,-0.3632699304478731,0.5417811651361053,39.92526676876586,41.958824331899116,32.442152436107335
FRB20210226C,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,8.65,508.7,15.01,513.05,462.2,467.1,0.02261,0.01,0.19,1.19,0,0.005,50.0,-321.0,467.1,400.2,431.8,535047.236,534540,42.761,1,0,2023,0.4369772805816215,96.13378007091052,66.90000000000003,3.479526132783556,2.660250023064186e+39,6.103500674990709e+41,9.466883690679943e+32,2.7101596919460103,2.7064617376313547,2.6648299411430907,2.669409867287783,-1.6456994376546403,-2.0,-0.721246399047171,0.07554696139253074,-2.3010299956639813,2.669409867287783,2.6022770843001926,2.635282637998212,1.9828760195164998,-0.3595411423763307,0.5415201025873424,39.424922455628945,41.78557899693792,32.97620704144544
FRB20210302E,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,21.41,509.5,35.57,510.52,459.6,464.5,0.02359,0.00279,0.45,5.9,0,0.0052,45.5,-178.0,509.5,405.8,454.7,706575.884,704361,43.433,1,0,2023,0.4340341305145993,148.70933933436393,103.69999999999999,3.626134057307265,1.3696533812399227e+40,1.4980650221233016e+42,1.8317551307028275e+33,2.7080127605649422,2.707144188342445,2.6623800200162475,2.6669857183296606,-1.6272720591144045,-2.5543957967264026,-0.3467874862246563,0.7708520116421442,-2.283996656365201,2.707144188342445,2.608312042697327,2.6577249542051082,2.1723382442046164,-0.3624761181572028,0.5594438558192236,40.13661067397309,42.17553066392186,33.26286741666133
FRB20210303F,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,29.8,509.5,47.46,510.579,459.7,464.6,0.0059,0.00251,0.58,6.4,0,0.00262,19.3,-130.4,492.1,400.2,430.9,549316.966,547592,41.364,1,0,2023,0.434147352934603,131.79814173469006,91.90000000000003,1.826869459849341,1.408717935846611e+40,1.8309051207203602e+42,4.204995574454357e+34,2.708062948400717,2.707144188342445,2.6624745037503095,2.6670792054642165,-2.2291479883578558,-2.600326278518962,-0.23657200643706275,0.8061799739838872,-2.5816987086802548,2.6920533650340808,2.6022770843001926,2.6343764940883676,2.1199092870405454,-0.36236284259569523,0.2617075156653113,40.148824044089935,42.26266583932342,34.62376554306115
FRB20210313E,FRB20201221B,124.199,48.781,170.55,33.81,90.3,-9999.0,10.0,510.3,15.43,510.354,459.5,464.4,0.02064,0.00173,0.25,1.13,0,0.00126,34.3,-183.0,491.8,400.2,439.6,352048.133,351911,43.475,1,0,2023,0.4339209061369683,131.3471550021463,91.60000000000002,0.8787095540677226,2.5347544912375142e+39,8.04123331174789e+41,1.4214513955074215e+33,2.7078715229888433,2.7078255683322316,2.66228551572213,2.666892211066536,-1.6852903070448262,-2.7619538968712045,-0.6020599913279624,0.05307844348341968,-2.899629454882437,2.6917885244026984,2.6022770843001926,2.643057683751453,2.1184206703443955,-0.36258942523101323,-0.05615465155898206,39.4039359012377,41.905322663102865,33.15273201420317
FRB20210331F,-9999,122.07,72.35,142.57,31.55,135.0,108.0,24.28,288.3,50.27,288.42,237.9,243.1,0.00885,0.0025,1.02,6.1,0,0.005,58.0,-88.0,662.7,480.9,564.5,497640.634,492355,47.278,0,1,2023,0.17550772297014636,213.70730403597267,181.80000000000007,4.253481199907848,2.7056958804171528e+39,5.3183241500125416e+41,2.945763806961443e+33,2.4600253725122907,2.459844642388208,2.3763944420372662,2.3857849588433355,-2.0530567293021744,-2.6020599913279625,0.00860017176191757,0.785329835010767,-2.3010299956639813,2.821316970591097,2.6820547770738075,2.7516639462609866,2.3298193656283197,-0.7557037682607075,0.628744517593648,39.43227898040679,41.72577480390031,33.46919792192089
FRB20210331F,-9999,122.07,72.35,142.57,31.55,135.0,108.0,24.28,288.3,50.27,288.42,237.9,243.1,0.00885,0.0025,1.02,6.1,1,0.001254,47.5,-119.2,578.4,428.0,497.6,497640.634,492355,47.278,0,1,2023,0.17550772297014636,176.79636153470997,150.39999999999998,1.0667730849368884,2.38503856527117e+39,4.6880391444574676e+41,3.791098523585579e+33,2.4600253725122907,2.459844642388208,2.3763944420372662,2.3857849588433355,-2.0530567293021744,-2.6020599913279625,0.00860017176191757,0.785329835010767,-2.9017024635053024,2.7622282842864743,2.6314437690131722,2.6968803716827625,2.247473322997994,-0.7557037682607075,0.02807204975232688,39.37749540582857,41.670991229322084,33.578765071077335
FRB20210426B,-9999,122.07,72.35,142.57,31.55,135.0,108.0,12.49,292.8,31.13,288.92,238.4,243.6,0.00786,0.01,1.6,7.6,0,0.005,-8.2,15.0,800.2,613.2,800.2,1872864.206,1866568,45.49,0,1,2023,0.1761155199785773,219.93360223599396,187.0,4.251283071318602,4.812697255703388e+39,1.1916395653454868e+42,2.936169920317757e+33,2.460777606188254,2.4665710723863543,2.377306251068199,2.3866772839608377,-2.104577453960592,-2.0,0.2041199826559248,0.8808135922807914,-2.3010299956639813,2.903198547042978,2.7876021461823375,2.903198547042978,2.3422915874817978,-0.7542023706422708,0.6285200233907199,39.68238854310001,42.076144914420446,33.46778118520895
